Timestamp,LI7000-1-CO2-nan,LI820-1-CO2-nan,SBA5-1-CO2-nan,Vaisala-1-CO2-nan,CLD64-1-NOx-nan,CAPS-1-NO2-nan,AE33-1-BC-nan,MA300-1-BC-nan
2019-08-08 15:01:07,668.39,813.28573,628.0,873.1,,,0.98,
2019-08-08 15:01:09,831.8580000000001,755.92007,660.0,875.6,-0.02,,,
2019-08-08 15:01:08,848.416,807.9694900000001,648.0,875.6,-0.02,,0.21,
2019-08-08 15:01:10,816.066,751.77309,665.0,875.5,-0.02,,0.555,
2019-08-08 15:01:11,811.926,753.311915,664.0,875.5,-0.03,,0.64,
2019-08-08 15:01:12,804.862,747.12803,662.0,870.4,-0.02,,0.982,
2019-08-08 15:01:13,798.684,738.55376,,870.4,-0.03,,1.155,
2019-08-08 15:01:14,796.5239999999999,742.96469,661.0,859.7,,,0.128,
2019-08-08 15:01:15,788.118,722.2461900000001,660.0,859.7,,,,
2019-08-08 15:01:16,775.456,715.1677549999999,660.0,863.2,,,-0.087,
2019-08-08 15:01:17,777.1519999999999,728.41746,659.0,,-0.02,,0.6825,
2019-08-08 15:01:18,773.92,713.05942,658.0,852.35,-0.03,,1.023,
2019-08-08 15:01:19,762.238,692.2106200000001,,841.5,,,0.125,
2019-08-08 15:01:20,748.232,692.49744,653.0,841.3,,,0.51,
2019-08-08 15:01:21,754.79,712.996025,649.0,841.3,,,0.595,
2019-08-08 15:01:22,755.936,703.3515150000001,646.0,813.6,,,,
2019-08-08 15:01:23,755.956,707.44042,643.0,813.6,,,0.68,
2019-08-08 15:01:24,754.966,700.2259700000001,639.5,812.3,-0.02,,0.6625,
2019-08-08 15:01:25,751.0980000000001,696.944615,,812.3,,,0.425,
2019-08-08 15:01:26,748.332,696.4692299999999,637.0,803.9,-0.02,,-0.045,
2019-08-08 15:01:27,743.45,686.76905,636.0,803.9,,,0.98,
2019-08-08 15:01:28,740.4580000000001,685.87303,636.0,808.0,-0.02,,,
2019-08-08 15:01:29,736.3739999999999,681.16965,638.0,808.0,,,0.34,
2019-08-08 15:01:30,735.33,682.5471349999999,639.5,,-0.02,,0.7025,
2019-08-08 15:01:31,739.456,684.349815,640.0,790.7,,,0.508,
2019-08-08 15:01:32,765.57,745.20895,,786.7,,,0.895,
2019-08-08 15:01:33,794.3739999999999,760.12942,638.0,786.7,,,0.21,
2019-08-08 15:01:34,820.058,798.744815,635.0,788.3,,,,
2019-08-08 15:01:35,833.684,784.874435,633.0,788.3,-0.02,,0.508,
2019-08-08 15:01:36,821.4119999999999,746.555535,630.0,,-0.02,,-0.215,
2019-08-08 15:01:37,807.534,752.729745,623.5,789.7,,,0.639,
2019-08-08 15:01:38,824.072,769.967075,,832.8,,,0.47,
2019-08-08 15:01:39,830.8,799.8559650000001,617.0,832.8,-0.02,,0.085,
2019-08-08 15:01:40,852.2760000000001,815.70844,615.0,830.8,-0.02,,-0.085,
2019-08-08 15:01:41,831.29,719.178125,615.0,830.8,,,,
2019-08-08 15:01:42,789.9019999999999,723.75962,618.0,859.5,-0.02,,0.938,
2019-08-08 15:01:43,804.868,777.5039400000001,625.0,,,,0.725,
2019-08-08 15:01:44,823.378,777.712505,634.0,859.35,-0.02,,0.14800000000000002,
2019-08-08 15:01:45,829.47,784.87994,641.0,859.2,,,0.81,
2019-08-08 15:01:46,840.3480000000001,797.83995,645.0,853.8,-0.02,,0.338,
2019-08-08 15:01:47,859.138,814.8887599999999,648.0,853.8,-0.02,,,
2019-08-08 15:01:48,913.188,914.682765,651.0,854.1,-0.02,,0.935,
2019-08-08 15:01:49,927.944,882.1114449999999,,,-0.02,,0.336,
2019-08-08 15:01:50,887.362,792.832295,649.75,872.6,,,-0.132,
2019-08-08 15:01:51,861.4060000000001,783.2248599999999,,891.1,,,,
2019-08-08 15:01:52,849.7539999999999,781.11207,,889.4,-0.02,,,
2019-08-08 15:01:53,882.2339999999999,875.5557949999999,645.5,889.4,-0.02,,,
2019-08-08 15:01:54,890.4939999999999,822.491165,,904.5,,,,
2019-08-08 15:01:55,856.76,776.721565,644.0,,,,,
2019-08-08 15:01:56,864.204,823.9825900000001,643.5,904.5,,,,
2019-08-08 15:01:57,840.378,760.81948,,906.8,,,,
2019-08-08 15:01:58,817.9580000000001,743.524495,642.0,914.2,-0.02,,,
2019-08-08 15:01:59,808.928,753.4194150000001,641.0,914.2,,,,
2019-08-08 15:02:00,816.8960000000001,776.5915150000001,640.0,912.0,-0.03,,,
2019-08-08 15:02:01,818.318,765.090625,638.0,912.0,,,,
2019-08-08 15:02:02,803.0239999999999,723.16193,635.0,,-0.02,,,
2019-08-08 15:02:03,788.168,738.31715,632.0,874.5,-0.02,,,
2019-08-08 15:02:04,792.9060000000001,744.262785,628.0,873.0,-0.02,,,
2019-08-08 15:02:05,791.4839999999999,736.7837599999999,622.0,873.0,-0.03,,,
2019-08-08 15:02:06,783.5319999999999,719.0634200000001,614.0,847.6,,,,
2019-08-08 15:02:07,776.498,724.89888,608.0,847.6,-0.02,,,
2019-08-08 15:02:08,779.304,739.083665,605.0,,,,,
2019-08-08 15:02:09,782.936,734.44509,600.0,849.8,,,,
2019-08-08 15:02:10,785.178,736.5879,,834.1,-0.02,,,
2019-08-08 15:02:11,781.302,726.6252450000001,595.0,832.1,,,,
2019-08-08 15:02:12,772.03,707.110375,593.0,,-0.02,,,
2019-08-08 15:02:13,780.48,744.5948549999999,593.0,832.1,,,,
2019-08-08 15:02:14,788.112,738.57524,594.0,,-0.02,,,
2019-08-08 15:02:15,776.822,713.924235,596.0,822.5,-0.02,,,
2019-08-08 15:02:16,761.628,697.45547,597.0,822.4,,,,
2019-08-08 15:02:17,758.862,710.52825,599.0,822.3,-0.02,,,
2019-08-08 15:02:18,760.0880000000001,714.810105,601.0,817.0,,,,
2019-08-08 15:02:19,755.748,697.43516,604.0,817.0,-0.02,,,
2019-08-08 15:02:20,750.3739999999999,697.48625,606.0,818.6,,,,
2019-08-08 15:02:21,742.182,680.88977,606.0,,-0.02,,,
2019-08-08 15:02:22,733.6360000000001,677.90234,605.0,818.6,-0.02,,,
2019-08-08 15:02:23,733.852,687.0962099999999,605.0,800.2,-0.02,,,
2019-08-08 15:02:24,735.596,689.4075349999999,605.0,800.3,-0.02,,,
2019-08-08 15:02:25,747.7139999999999,716.65704,607.0,800.3,-0.02,,,
2019-08-08 15:02:26,771.2719999999999,759.06944,609.0,785.7,-0.02,,,
2019-08-08 15:02:27,790.4780000000001,738.0552700000001,610.0,,,,,
2019-08-08 15:02:28,786.462,743.02768,611.0,785.7,-0.02,,,
2019-08-08 15:02:29,790.655,729.7834799999999,611.0,783.2,,,,
2019-08-08 15:02:30,,,611.0,802.8,-0.02,,,
2019-08-08 15:02:31,,,611.0,,,,,
2019-08-08 15:02:32,,,611.0,,,,,
2019-08-08 15:02:33,,,611.0,,,,,
2019-08-08 15:02:34,,,612.0,,,,,
2019-08-08 15:02:35,,,614.0,,,,,
2019-08-08 15:02:36,,,615.0,,,,,
2019-08-08 15:02:37,,,615.0,,,,,
2019-08-08 15:02:38,,,614.0,,,,,
2019-08-08 15:02:39,,,612.0,,,,,
2019-08-08 15:02:40,,,609.0,,,,,
2019-08-08 15:02:41,,,607.0,,,,,
2019-08-08 15:02:42,,,605.0,,,,,
2019-08-08 15:02:43,,,602.0,,,,,
2019-08-08 15:02:44,,,600.0,,,,,
2019-08-08 15:02:45,,,597.0,,,,,
2019-08-08 15:02:46,,,594.0,,,,,
2019-08-08 15:02:47,,,592.0,,,,,
2019-08-08 15:02:48,,,590.0,,,,,
2019-08-08 15:02:49,,,588.0,,,,,
2019-08-08 15:03:11,,,,,,,0.005,
2019-08-08 15:03:12,,,,,,,0.29300000000000004,
2019-08-08 15:03:13,,,,,,,-0.428,
2019-08-08 15:03:14,,,,,,,0.04,
2019-08-08 15:03:15,,,555.0,,,,0.426,
2019-08-08 15:03:16,,,572.0,,,,,
2019-08-08 15:03:17,,,582.0,,,,-0.172,
2019-08-08 15:03:18,,,586.0,,,,0.383,
2019-08-08 15:03:19,,,587.0,,,,-0.020999999999999998,
2019-08-08 15:03:20,,,588.0,,,,0.423,
2019-08-08 15:03:21,,,589.0,,,,0.55,
2019-08-08 15:03:22,,,590.0,,,,,
2019-08-08 15:03:23,,,591.0,,,,-0.087,
2019-08-08 15:03:24,,,593.0,,,,-0.13,
2019-08-08 15:03:25,,,596.0,,,,0.252,
2019-08-08 15:03:26,,,599.0,,,,0.1265,
2019-08-08 15:03:27,,,,,,,0.548,
2019-08-08 15:03:28,,,602.5,,,,0.167,
2019-08-08 15:03:29,,,603.0,,,,,
2019-08-08 15:03:30,,,603.0,,,,0.166,
2019-08-08 15:03:31,,,604.0,,,,0.378,
2019-08-08 15:03:32,,,607.0,,,,0.253,
2019-08-08 15:03:33,,,,,,,-0.214,
2019-08-08 15:03:34,,,606.0,,,,0.633,
2019-08-08 15:03:35,,,602.0,,,,,
2019-08-08 15:03:36,,,596.0,,,,-0.042,
2019-08-08 15:03:37,,,590.0,,,,0.21,
2019-08-08 15:03:38,,,584.0,,,,-0.085,
2019-08-08 15:03:39,,,579.0,,,,-0.1705,
2019-08-08 15:03:40,,,578.0,,,,0.463,
2019-08-08 15:03:41,,,577.0,,,,,
2019-08-08 15:03:42,,,576.0,,,,0.336,
2019-08-08 15:03:43,,,575.0,,,,-0.385,
2019-08-08 15:03:44,,,574.0,,,,0.082,
2019-08-08 15:03:45,,,572.0,,,,0.653,
2019-08-08 15:03:46,,,,,,,0.802,
2019-08-08 15:03:47,,,570.5,,,,0.508,
2019-08-08 15:03:48,,,568.0,,,,,
2019-08-08 15:03:49,,,566.0,,,,0.466,
2019-08-08 15:03:50,627.482333333333,896.94833,565.0,,,,0.635,
2019-08-08 15:03:51,938.258,889.3361050000001,565.0,,-0.02,,0.3805,
2019-08-08 15:03:52,918.7180000000001,849.8996199999999,,911.3,,,0.427,1.1764999999999999
2019-08-08 15:03:53,885.538,798.328775,566.0,957.6,,,-0.042,0.154
2019-08-08 15:03:54,861.0319999999999,790.965815,570.0,957.6,-0.02,,,0.25
2019-08-08 15:03:55,845.686,783.25562,,958.0,,,-0.167,0.11699999999999999
2019-08-08 15:03:56,850.06,819.7032849999999,575.0,,-0.02,,,
2019-08-08 15:03:57,858.454,811.57741,580.0,958.0,-0.02,,0.379,-0.11699999999999999
2019-08-08 15:03:58,857.328,803.8538900000001,582.0,919.8,-0.02,,0.316,1.858
2019-08-08 15:03:59,860.6,817.06118,,919.8,-0.02,,,-0.23399999999999999
2019-08-08 15:04:00,853.284,801.078265,583.0,919.8,-0.02,,,1.4909999999999999
2019-08-08 15:04:01,846.6260000000001,793.0047950000001,579.0,910.0,-0.02,,-0.045,-1.492
2019-08-08 15:04:02,846.434,796.990675,,,,,0.717,
2019-08-08 15:04:03,862.552,823.3935299999999,572.0,910.0,,,0.334,
2019-08-08 15:04:04,882.188,849.5126650000001,568.0,909.4,-0.02,,0.762,-1.46
2019-08-08 15:04:05,906.012,880.9605050000001,,908.4,-0.02,,0.2975,1.2565
2019-08-08 15:04:06,908.9960000000001,858.42795,571.0,907.4,,,0.461,-0.45299999999999996
2019-08-08 15:04:07,908.184,860.501235,579.0,907.9,,,,-0.32
2019-08-08 15:04:08,907.4839999999999,859.9644599999999,583.0,907.9,-0.03,,0.633,-0.122
2019-08-08 15:04:09,905.57,854.939075,586.0,,-0.02,,0.294,
2019-08-08 15:04:10,895.852,837.251895,588.0,940.8,-0.02,,0.123,1.383
2019-08-08 15:04:11,880.008,813.8804849999999,,940.3,,,0.166,-0.5445
2019-08-08 15:04:12,865.96,805.9139650000001,590.0,939.8,-0.02,,-0.301,-1.419
2019-08-08 15:04:13,861.066,809.52043,591.0,936.0,-0.02,,,-0.048
2019-08-08 15:04:14,871.0219999999999,832.05957,591.0,936.0,,,0.082,-0.25
2019-08-08 15:04:15,870.6619999999999,825.44665,590.0,,,,-0.169,
2019-08-08 15:04:16,873.664,831.52499,591.0,935.5,-0.02,,-0.042,-0.192
2019-08-08 15:04:17,886.948,860.831635,593.0,935.5,,,-0.362,1.462
2019-08-08 15:04:18,906.74,876.7376849999999,,920.2,,,-0.214,-0.4665
2019-08-08 15:04:19,896.546,830.9690400000001,596.0,921.2,,,0.51,-0.604
2019-08-08 15:04:20,857.8760000000001,780.00359,598.0,921.2,,,,-0.20800000000000002
2019-08-08 15:04:21,838.932,773.79367,598.0,,-0.03,,0.336,
2019-08-08 15:04:22,845.326,799.37989,597.0,937.4,,,0.212,0.6459999999999999
2019-08-08 15:04:23,859.346,825.078245,596.0,937.4,-0.02,,-0.082,0.28800000000000003
2019-08-08 15:04:24,875.3560000000001,841.0687849999999,,936.6,,,-0.045,0.12050000000000005
2019-08-08 15:04:25,882.7460000000001,840.7316599999999,596.0,907.3,,,0.0625,-0.154
2019-08-08 15:04:26,882.72,835.8718349999999,595.0,,-0.02,,,0.56
2019-08-08 15:04:27,854.426,775.65894,594.0,907.3,,,0.172,1.537
2019-08-08 15:04:28,846.0360000000001,804.13191,593.0,,,,-0.214,
2019-08-08 15:04:29,846.2760000000001,792.512195,593.0,906.0,-0.02,,-0.55,-0.603
2019-08-08 15:04:30,841.2260000000001,793.1465099999999,,906.0,,,-0.045,0.282
2019-08-08 15:04:31,833.66,770.49295,592.0,911.8,-0.02,,-0.4065,0.22099999999999997
2019-08-08 15:04:32,823.3539999999999,773.220895,593.0,910.3,,,,0.368
2019-08-08 15:04:33,,,594.0,910.3,,,0.339,
2019-08-08 15:04:34,830.058,803.115315,595.0,,,,0.254,
2019-08-08 15:04:35,803.6439999999999,709.11364,594.0,886.9,-0.02,,-0.085,-0.368
2019-08-08 15:04:36,764.0219999999999,683.985205,594.0,886.9,-0.02,,-0.091,1.383
2019-08-08 15:04:37,774.65,761.6092150000001,,890.5,-0.02,,-0.107,-0.9344999999999999
2019-08-08 15:04:38,810.678,802.84786,595.0,847.9,-0.02,,0.172,0.619
2019-08-08 15:04:39,826.22,777.7511549999999,595.5,845.4,,,,2.665
2019-08-08 15:04:40,821.322,781.4420150000001,593.0,,,,0.72,
2019-08-08 15:04:41,844.44,823.5737799999999,590.0,845.4,,,-0.51,0.128
2019-08-08 15:04:42,861.55,826.30858,589.0,862.5,,,0.296,1.046
2019-08-08 15:04:43,860.49,816.624825,,862.5,,,-0.296,1.463
2019-08-08 15:04:44,850.9580000000001,793.167465,590.0,864.9,-0.02,,0.5489999999999999,0.283
2019-08-08 15:04:45,847.422,802.31056,592.0,880.7,-0.02,,,1.906
2019-08-08 15:04:46,836.688,796.58169,592.0,880.7,,,0.339,
2019-08-08 15:04:47,777.7760000000001,673.43804,591.0,,,,,
2019-08-08 15:04:48,729.672,651.08785,591.0,876.5,,,-0.085,
2019-08-08 15:04:49,729.928,688.43717,590.0,876.5,-0.02,,0.506,0.11699999999999999
2019-08-08 15:04:50,723.558,671.60873,,824.6,,,0.3375,1.0555
2019-08-08 15:04:51,709.554,656.59923,588.0,827.5,-0.02,,,1.101
2019-08-08 15:04:52,682.918,609.704775,581.5,827.5,,,0.296,-1.261
2019-08-08 15:04:53,674.928,626.64091,575.0,,-0.02,,-0.421,
2019-08-08 15:04:54,709.888,713.4495450000001,573.0,766.5,,,0.631,-0.6890000000000001
2019-08-08 15:04:55,706.3739999999999,636.62924,571.0,766.5,-0.02,,0.929,-1.902
2019-08-08 15:04:56,688.8860000000001,632.8663799999999,,769.8,-0.02,,0.548,0.8009999999999999
2019-08-08 15:04:57,735.954,768.359655,568.0,761.8,-0.02,,-0.14950000000000002,-0.1205
2019-08-08 15:04:58,761.8560000000001,708.6171099999999,565.0,753.8,-0.02,,,
2019-08-08 15:04:59,754.7180000000001,711.46514,560.0,751.3,,,-0.383,-0.16
2019-08-08 15:05:00,772.182,751.72226,555.0,,-0.02,,-0.216,
2019-08-08 15:05:01,775.628,716.619775,553.0,751.3,-0.02,,-0.172,-0.48100000000000004
2019-08-08 15:05:02,743.704,654.4445450000001,,785.9,,,0.209,-0.331
2019-08-08 15:05:03,718.466,662.39891,554.0,785.65,,,-0.3595,0.8525
2019-08-08 15:05:04,709.5039999999999,651.6866150000001,557.0,785.4,-0.02,,,0.85
2019-08-08 15:05:05,727.582,695.856185,568.0,772.2,,,0.635,-0.042
2019-08-08 15:05:06,752.322,727.306385,579.0,,-0.02,,0.379,
2019-08-08 15:05:07,757.48,716.4911950000001,582.0,772.2,,,,0.331
2019-08-08 15:05:08,752.4019999999999,708.10103,582.0,773.0,-0.02,,-0.548,0.688
2019-08-08 15:05:09,740.2860000000001,682.57105,,773.0,-0.02,,0.254,-0.688
2019-08-08 15:05:10,738.668,689.864415,582.0,778.9,-0.02,,-0.588,0.1815
2019-08-08 15:05:11,747.7719999999999,711.912055,584.0,777.0,,,-0.296,0.517
2019-08-08 15:05:12,763.46,730.5135650000001,582.0,,,,-0.343,
2019-08-08 15:05:13,787.296,766.6328900000001,581.0,777.0,,,-0.804,2.3209999999999997
2019-08-08 15:05:14,796.564,754.496285,582.0,782.5,,,-0.929,-1.136
2019-08-08 15:05:15,790.85,734.50684,,782.5,-0.02,,-0.131,0.11199999999999999
2019-08-08 15:05:16,793.294,754.750155,583.0,784.6,,,-0.107,0.30699999999999994
2019-08-08 15:05:17,794.4060000000001,753.09672,585.0,799.6,-0.02,,,-0.615
2019-08-08 15:05:18,756.3839999999999,651.6979650000001,588.5,814.6,,,0.127,-0.037000000000000005
2019-08-08 15:05:19,682.788,570.86944,596.0,,-0.02,,0.336,
2019-08-08 15:05:20,655.25,595.5230700000001,603.0,814.7,-0.02,,-0.336,0.406
2019-08-08 15:05:21,665.9275,661.1693799999999,,814.7,-0.02,,-0.172,-0.642
2019-08-08 15:05:22,711.036666666667,720.8869900000001,609.0,758.8,,,-0.36100000000000004,1.172
2019-08-08 15:05:23,738.592,716.150615,613.0,758.45,-0.03,,,0.18500000000000005
2019-08-08 15:05:24,746.3660000000001,701.2682900000001,614.0,758.1,-0.02,,-0.209,1.183
2019-08-08 15:05:25,751.944,709.7900099999999,614.0,,-0.02,,-0.762,
2019-08-08 15:05:26,763.5419999999999,726.44596,614.0,764.4,,,-1.613,-0.653
2019-08-08 15:05:27,770.04,728.4662900000001,614.0,764.4,-0.02,,-1.399,2.559
2019-08-08 15:05:28,767.821666666667,721.68488,,763.1,-0.02,,-0.515,-0.28300000000000003
2019-08-08 15:05:29,753.39,697.308225,615.0,763.1,-0.02,,-0.809,0.26200000000000007
2019-08-08 15:05:30,741.1519999999999,683.3482700000001,617.0,787.0,,,-0.595,1.99
2019-08-08 15:05:31,744.7080000000001,703.314465,622.0,,,,0.127,
2019-08-08 15:05:32,746.0160000000001,698.34091,628.0,787.0,-0.02,,-0.934,
2019-08-08 15:05:33,747.84,707.577845,629.0,787.0,-0.03,,-0.468,-0.321
2019-08-08 15:05:34,762.93,738.3165349999999,,784.6,-0.02,,-0.042,-1.911
2019-08-08 15:05:35,775.45,732.53805,627.0,784.6,-0.02,,-0.341,-1.145
2019-08-08 15:05:36,772.5060000000001,728.2606549999999,623.0,786.7,-0.02,,-0.423,-0.15799999999999997
2019-08-08 15:05:37,773.5039999999999,717.56839,620.0,806.0,,,-0.463,3.168
2019-08-08 15:05:38,780.0160000000001,750.66025,618.5,,-0.02,,-1.143,
2019-08-08 15:05:39,821.732,824.9250400000001,615.0,806.0,,,-1.058,-0.444
2019-08-08 15:05:40,839.7360000000001,792.819305,,801.3,-0.02,,-0.169,0.12300000000000001
2019-08-08 15:05:41,842.8639999999999,806.680105,614.0,801.3,,,-0.637,2.397
2019-08-08 15:05:42,853.5039999999999,811.7069650000001,614.0,835.7,-0.02,,-0.72,0.059000000000000025
2019-08-08 15:05:43,867.216,838.37814,613.0,835.25,-0.02,,0.042,-0.653
