timestamps,variable,value,name,plume_start_time,plume_width,plume_stop_time,folder_name,channel_id,species,instrument_model,instrument_number,correction,instrument_unit,plume
2019-03-08 09:14:40.416000,ma300_bc,,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:14:41.280000,ma300_bc,,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:14:42.144000,ma300_bc,,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:14:43.008000,ma300_bc,,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:14:43.872000,ma300_bc,,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:14:44.736000,ma300_bc,,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:14:45.600000,ma300_bc,,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:14:47.328000,ma300_bc,,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:14:48.192000,ma300_bc,,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:14:49.056000,ma300_bc,,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
